experiment_id,model,exact_boundary_accuracy,gold_span_count,line_f1,line_precision,line_recall,mean_inclusive_iou,predicted_span_count,sample_count,span_f1,span_precision,span_recall,metadata_json
bgl-500k-template-isolated-decision_tree,decision_tree,0.9974358974358974,390,0.9998016069834342,0.9997024399920651,0.9999007936507937,1.0,392,1021,0.9948849104859334,0.9923469387755102,0.9974358974358974,"{""feature_count"": 6, ""seed"": 20260711, ""threshold"": 1.0, ""validation_sample_count"": 3372}"
bgl-500k-template-isolated-isolation_forest,isolation_forest,0.29743589743589743,390,0.3260403577500185,0.259806808811403,0.43759920634920635,0.6662333973959451,1125,1021,0.3128712871287128,0.21066666666666667,0.6076923076923076,"{""feature_count"": 6, ""seed"": 20260711, ""threshold"": 0.48997426002704203, ""validation_sample_count"": 3372}"
bgl-500k-template-isolated-neural,neural_cnn_bigru,0.9948717948717949,390,0.999702380952381,0.999702380952381,0.999702380952381,0.9985310319500551,393,1021,0.9936143039591314,0.989821882951654,0.9974358974358974,"{""best_validation_loss"": 0.0007444853407884333, ""device"": ""cuda"", ""elapsed_seconds"": 182.92696300009266, ""epochs_trained"": 12, ""global_class_weights"": [1.3151460886001587, 0.6848538517951965], ""seed"": 20260711, ""temperature"": 0.0696280734956608, ""threshold"": 0.999994768331441, ""validation_sample_count"": 3372}"
bgl-500k-template-isolated-rarity,rarity,0.782051282051282,390,0.4856193091487209,0.3206718839473182,1.0,0.9241796406854844,1262,1021,0.4104116222760291,0.26862123613312205,0.8692307692307693,"{""feature_count"": 1, ""seed"": 20260711, ""threshold"": 771.7413793103449, ""validation_sample_count"": 3372}"
bgl-500k-template-isolated-tfidf_logistic,tfidf_logistic,0.9871794871794872,390,0.9997519225998511,1.0,0.9995039682539683,0.999259807549963,387,1021,0.9935649935649936,0.9974160206718347,0.9897435897435898,"{""feature_count"": 1371, ""seed"": 20260711, ""threshold"": 0.8802452862919712, ""validation_sample_count"": 3372}"
